,times,frequency,temperature,mass_flow,volume_flow,mouth_pressure,offset,theta,radius,alpha,z,x,alpha_ref,z_ref,x_ref,flow_ref
67,95.26408386230469,119.52176947806305,32.18437576293945,0.732421875,0.751953125,-0.0005115680978633463,98.76,45.0,116.12,0.0,40.24,10.92,0.0,69.49600000000001,17.576,0.0
68,95.28545808792114,119.52176947806305,32.18437576293945,0.732421875,0.751953125,-0.00047805157373659313,96.12,45.0,113.54,0.0,42.88,11.56,0.0,69.49600000000001,17.576,0.0
69,95.32826042175293,119.52176947806305,32.18437576293945,0.732421875,0.751953125,-0.0005098040564917028,94.29,45.0,111.67,0.0,44.71,12.16,0.0,69.49600000000001,17.576,0.0
70,95.35699725151062,119.52176947806305,32.18437576293945,0.732421875,0.751953125,-0.0005150961806066334,94.29,45.0,111.67,0.0,44.71,12.16,0.0,69.49600000000001,17.576,0.0
71,95.43746781349182,306.6655802822912,32.18437576293945,0.732421875,0.751953125,-0.0004921638173982501,92.43,45.0,109.75,0.0,46.57,12.83,0.0,69.49600000000001,17.576,0.0
72,95.45429563522339,306.6655802822912,32.18437576293945,0.732421875,0.751953125,-0.0005150961806066334,92.43,45.0,109.75,0.0,46.57,12.83,0.0,69.49600000000001,17.576,0.0
73,95.48510575294495,306.6655802822912,32.18437576293945,0.732421875,0.751953125,-0.0004956918419338763,92.43,45.0,109.75,0.0,46.57,12.83,0.0,69.49600000000001,17.576,0.0
74,95.5464174747467,306.6655802822912,32.1875,0.732421875,0.751953125,-0.00048687172238714993,90.55,45.0,108.17,0.0,48.45,12.83,0.0,69.49600000000001,17.576,0.0
75,95.60940790176392,306.6655802822912,32.1875,0.732421875,0.751953125,-0.00048157962737604976,90.55,45.0,107.81,0.0,48.45,13.5,0.0,69.49600000000001,17.576,0.0
76,95.64483189582825,306.6655802822912,32.1875,0.732421875,0.751953125,-0.00047805157373659313,90.55,45.0,107.53,0.0,48.45,14.0,0.0,81.08000000000001,21.416,0.0
77,95.67147731781006,306.6655802822912,32.19062423706055,0.732421875,0.751953125,-0.000488635734654963,88.21,45.0,105.57,0.0,50.79,14.0,0.0,81.08000000000001,21.416,0.0
78,95.68889427185059,306.6655802822912,32.19062423706055,0.732421875,0.751953125,-0.0005080400733277202,88.21,45.0,105.57,0.0,50.79,14.0,0.0,81.08000000000001,21.416,0.0
79,95.7109203338623,306.6655802822912,32.19062423706055,0.732421875,0.751953125,-0.0005186242051422596,88.21,45.0,105.57,0.0,50.79,14.0,0.0,81.08000000000001,21.416,0.0
80,95.76177740097046,306.6655802822912,32.19062423706055,0.732421875,0.751953125,-0.00047275947872549295,85.77,45.0,103.16,0.0,53.23,14.68,0.0,81.08000000000001,21.416,0.0
81,95.78912425041199,306.6655802822912,32.19062423706055,0.732421875,0.751953125,-0.00047275947872549295,85.77,45.0,103.16,0.0,53.23,14.68,0.0,81.08000000000001,21.416,0.0
82,95.8201413154602,306.6655802822912,32.19062423706055,0.732421875,0.751953125,-0.00048157962737604976,85.77,45.0,102.81,0.0,53.23,15.3,0.0,81.08000000000001,21.416,0.0
83,95.86380577087402,306.6655802822912,32.19375228881836,0.732421875,0.751953125,-0.0004903997760266066,85.77,45.0,102.81,0.0,53.23,15.3,0.0,81.08000000000001,21.416,0.0
84,95.91504859924316,306.6655802822912,32.19375228881836,0.732421875,0.751953125,-0.0005009839660488069,83.05,45.0,100.56,0.0,55.95,15.3,0.0,81.08000000000001,21.416,0.0
85,95.9493248462677,306.6655802822912,32.19375228881836,0.732421875,0.751953125,-0.00048687172238714993,83.05,45.0,100.21,0.0,55.95,15.92,0.0,81.08000000000001,21.416,0.0
86,96.01488733291626,306.6655802822912,32.196876525878906,0.732421875,0.751953125,-0.0004515911568887532,81.38,45.0,98.83,0.0,57.62,15.92,0.0,81.08000000000001,21.416,0.0
